# VELOCITY:    AVE_POFV:        ERROR:
          18     1.06667     10.2256    0.970496
          18     1.33333     11.7989    0.969298
          18         1.6     12.3456    0.749121
          18     1.86667     11.4128    0.474802
          18     2.13333     11.2006     1.00749
          18         2.4     13.0656     2.04906
          18     2.66667     9.71222    0.892482
          18     2.93333     4.90722    0.678122
          18         3.2     3.33611    0.583354
          18     3.46667     2.38056    0.267215
          18     3.73333     3.24111    0.278238
          18           4         0.8    0.212532
          18     4.26667    0.408333    0.127384
          18     4.53333    0.154444   0.0760856
          18         4.8   0.0266667   0.0192931
          18     5.06667           0           0
          18     5.33333           0           0
          18         5.6           0           0
          18     5.86667           0           0
          18     6.13333           0           0
          18         6.4           0           0
          18     6.66667           0           0
          18     6.93333           0           0
          18         7.2           0           0
          18     7.46667           0           0
          18     7.73333           0           0
          19           0    0.349474   0.0976382
          19    0.266667     2.03947    0.271273
          19    0.533333     4.09421    0.443477
          19         0.8     6.81947    0.749062
          19     1.06667     10.3874    0.932809
          19     1.33333     11.9816     0.93534
          19         1.6     12.1953    0.724613
          19     1.86667     11.5658    0.473826
          19     2.13333     10.9742    0.979557
          19         2.4       12.87     1.95053
          19     2.66667     9.51579    0.866857
          19     2.93333     4.84579    0.645208
          19         3.2        3.33    0.552683
          19     3.46667     2.38526    0.253193
          19     3.73333     3.23158    0.263757
          19           4    0.823158    0.202604
          19     4.26667        0.42    0.121213
          19     4.53333    0.146316   0.0725141
          19         4.8   0.0252632   0.0183286
          19     5.06667           0           0
          19     5.33333           0           0
          19         5.6           0           0
          19     5.86667           0           0
          19     6.13333           0           0
          19         6.4           0           0
          19     6.66667           0           0
          19     6.93333           0           0
          19         7.2           0           0
          19     7.46667           0           0
          19     7.73333           0           0
          20           0       0.351   0.0927683
          20    0.266667      2.1415     0.27623
          20    0.533333      4.1195    0.422023
          20         0.8       6.986    0.729884
          20     1.06667      10.516    0.894994
          20     1.33333       12.24    0.923582
          20         1.6     12.0245    0.708217
          20     1.86667     11.5695     0.45015
          20     2.13333     10.9105    0.932649
          20         2.4      12.668     1.86343
          20     2.66667       9.299     0.85019
          20     2.93333      4.8095    0.613968
          20         3.2       3.335    0.525072
          20     3.46667       2.366    0.241265
          20     3.73333         3.2    0.252453
          20           4       0.813    0.192728
          20     4.26667       0.455    0.120099
          20     4.53333       0.172    0.073296
          20         4.8       0.024   0.0174557
          20     5.06667           0           0
          20     5.33333           0           0
          20         5.6           0           0
          20     5.86667           0           0
          20     6.13333           0           0
          20         6.4           0           0
          20     6.66667           0           0
          20     6.93333           0           0
          20         7.2           0           0
          20     7.46667           0           0
          20     7.73333           0           0
          21           0    0.334286   0.0898438
          21    0.266667     2.10667    0.265264
          21    0.533333     4.21619    0.412855
          21         0.8     7.19476    0.724368
          21     1.06667     10.5424    0.852764
          21     1.33333     12.4395    0.900896
          21         1.6     11.9438    0.679074
          21     1.86667     11.6557    0.436892
          21     2.13333     10.8419    0.890756
          21         2.4     12.4952     1.78269
          21     2.66667     9.07143     0.83961
          21     2.93333     4.78476    0.585229
          21         3.2     3.36143    0.500733
          21     3.46667     2.36857     0.22979
          21     3.73333     3.13238    0.249323
          21           4    0.796667    0.184241
          21     4.26667    0.450952    0.114448
          21     4.53333    0.240476   0.0966361
          21         4.8   0.0228571   0.0166618
          21     5.06667           0           0
          21     5.33333           0           0
          21         5.6           0           0
          21     5.86667           0           0
          21     6.13333           0           0
          21         6.4           0           0
          21     6.66667           0           0
          21     6.93333           0           0
          21         7.2           0           0
          21     7.46667           0           0
          21     7.73333           0           0
          22           0    0.321364   0.0866843
          22    0.266667     2.06818    0.255983
          22    0.533333     4.18364     0.39537
          22         0.8     7.37045    0.712431
          22     1.06667      10.685    0.825842
          22     1.33333     12.6777    0.890881
          22         1.6     11.9686    0.648661
          22     1.86667     11.8041    0.441511
          22     2.13333     10.6709    0.866524
          22         2.4     12.3009     1.71221
          22     2.66667       8.755    0.859006
          22     2.93333     4.78545    0.558628
          22         3.2     3.37545    0.478169
          22     3.46667     2.42636    0.226496
          22     3.73333       3.005    0.268566
          22           4    0.817727    0.177066
          22     4.26667    0.487273    0.114865
          22     4.53333       0.275   0.0982171
          22         4.8   0.0218182   0.0159368
          22     5.06667           0           0
          22     5.33333           0           0
          22         5.6           0           0
          22     5.86667           0           0
          22     6.13333           0           0
          22         6.4           0           0
          22     6.66667           0           0
          22     6.93333           0           0
          22         7.2           0           0
          22     7.46667           0           0
          22     7.73333           0           0
          23           0    0.312174   0.0834011
          23    0.266667      2.0613    0.244945
          23    0.533333     4.24478    0.382879
          23         0.8     7.34522    0.681902
          23     1.06667     10.7904    0.796638
          23     1.33333     12.7913    0.859357
          23         1.6     12.0726    0.628735
          23     1.86667     12.0065    0.466418
          23     2.13333     10.5039    0.844788
          23         2.4     12.0943     1.65018
          23     2.66667     8.54043    0.848032
          23     2.93333     4.82391    0.535662
          23         3.2     3.34522    0.458334
          23     3.46667     2.55043    0.248316
          23     3.73333     2.92826    0.267628
          23           4    0.795652    0.170738
          23     4.26667    0.466087    0.111807
          23     4.53333    0.306522   0.0988757
          23         4.8   0.0208696   0.0152721
          23     5.06667           0           0
          23     5.33333           0           0
          23         5.6           0           0
          23     5.86667           0           0
          23     6.13333           0           0
          23         6.4           0           0
          23     6.66667           0           0
          23     6.93333           0           0
          23         7.2           0           0
          23     7.46667           0           0
          23     7.73333           0           0
          24           0    0.337083   0.0835632
          24    0.266667      2.1125     0.24003
          24    0.533333     4.22458    0.367458
          24         0.8     7.37458    0.654122
          24     1.06667     10.8567    0.766193
          24     1.33333     12.9071    0.831313
          24         1.6     11.9838    0.608785
          24     1.86667     12.1063    0.457522
          24     2.13333     10.5625    0.811617
          24         2.4     11.9254     1.59005
          24     2.66667      8.3525    0.833262
          24     2.93333     4.87417    0.515695
          24         3.2     3.35208    0.439288
          24     3.46667     2.60625    0.244162
          24     3.73333     2.84375     0.26949
          24           4     0.77875    0.164459
          24     4.26667    0.446667    0.108822
          24     4.53333    0.335417   0.0988879
          24         4.8        0.02   0.0146605
